timestamp,open,high,low,close,volume
15.01.2020 18:00:00.000,1.11575,1.11596,1.11497,1.11516,4294.46
15.01.2020 19:00:00.000,1.11515,1.1154,1.11494,1.11504,5802.4302
15.01.2020 20:00:00.000,1.11504,1.11529,1.11482,1.11523,3470.4299
15.01.2020 21:00:00.000,1.11523,1.11523,1.11481,1.11495,1525.335
15.01.2020 22:00:00.000,1.11492,1.11539,1.1149,1.11514,1715.4399
15.01.2020 23:00:00.000,1.11515,1.1153,1.115,1.11524,1370.5601
16.01.2020 00:00:00.000,1.11524,1.1158,1.11523,1.11548,2594.1799
16.01.2020 01:00:00.000,1.11548,1.11552,1.1153,1.11535,2669.9199
16.01.2020 02:00:00.000,1.11534,1.11537,1.11507,1.11516,3018.73
16.01.2020 03:00:00.000,1.11516,1.1155,1.11513,1.11527,1715.3
16.01.2020 04:00:00.000,1.11527,1.11534,1.11507,1.1151,1672.79
16.01.2020 05:00:00.000,1.11511,1.11524,1.11496,1.11498,1990.14
16.01.2020 06:00:00.000,1.11498,1.11504,1.11445,1.11503,3162.22
16.01.2020 07:00:00.000,1.11503,1.11529,1.11451,1.11476,6341.54
16.01.2020 08:00:00.000,1.11478,1.11637,1.11458,1.11562,9471.8398
16.01.2020 09:00:00.000,1.11564,1.11593,1.11502,1.11534,7465.4702
16.01.2020 10:00:00.000,1.11533,1.11632,1.11526,1.11573,5906.1201
16.01.2020 11:00:00.000,1.11573,1.11606,1.11557,1.11589,5008.3901
16.01.2020 12:00:00.000,1.11589,1.11727,1.11567,1.11647,8426.2598
16.01.2020 13:00:00.000,1.11647,1.11697,1.11501,1.11514,13238.0098
16.01.2020 14:00:00.000,1.11513,1.11602,1.11411,1.11414,14139.1201
16.01.2020 15:00:00.000,1.11414,1.11468,1.1131,1.11407,16112.6299
16.01.2020 16:00:00.000,1.11407,1.11423,1.11279,1.11302,10464.0898
16.01.2020 17:00:00.000,1.11303,1.1136,1.11291,1.11346,5175.7402
16.01.2020 18:00:00.000,1.11347,1.11361,1.11317,1.11346,3915.46
16.01.2020 19:00:00.000,1.11346,1.11355,1.11326,1.11348,3020.3899
16.01.2020 20:00:00.000,1.11348,1.11381,1.11345,1.11379,2675.875
16.01.2020 21:00:00.000,1.11378,1.11381,1.11343,1.11358,1487.1
16.01.2020 22:00:00.000,1.11358,1.11378,1.11343,1.11372,1864.1801
16.01.2020 23:00:00.000,1.11371,1.11376,1.11355,1.11368,1249.5699
17.01.2020 00:00:00.000,1.11368,1.11392,1.11351,1.11374,2157.6201
17.01.2020 01:00:00.000,1.11375,1.1139,1.11339,1.11368,3048.23
17.01.2020 02:00:00.000,1.11368,1.11425,1.11362,1.11362,2931.6599
17.01.2020 03:00:00.000,1.11362,1.11378,1.11308,1.11309,2346.23
17.01.2020 04:00:00.000,1.11309,1.11337,1.11309,1.11319,1930.3
17.01.2020 05:00:00.000,1.11318,1.11376,1.11318,1.11364,1619.98
17.01.2020 06:00:00.000,1.11364,1.11403,1.11347,1.11396,2541.1499
17.01.2020 07:00:00.000,1.11395,1.11411,1.11348,1.11363,5369.4702
17.01.2020 08:00:00.000,1.11363,1.11396,1.11339,1.11355,6265.6001
17.01.2020 09:00:00.000,1.11355,1.11376,1.11248,1.11276,9973.9502
17.01.2020 10:00:00.000,1.11275,1.11282,1.11157,1.1116,8577.7803
17.01.2020 11:00:00.000,1.11158,1.11158,1.11063,1.11123,8873.2695
17.01.2020 12:00:00.000,1.11124,1.11147,1.11059,1.11098,7695.3101
17.01.2020 13:00:00.000,1.11097,1.11119,1.1098,1.11004,12098.9297
17.01.2020 14:00:00.000,1.11004,1.11061,1.10956,1.11005,10516.9199
17.01.2020 15:00:00.000,1.11007,1.11028,1.10862,1.10938,14930.5195
17.01.2020 16:00:00.000,1.10938,1.10961,1.10888,1.10917,7654.79
17.01.2020 17:00:00.000,1.10917,1.10949,1.1088,1.10911,4970.3901
17.01.2020 18:00:00.000,1.1091,1.10943,1.10902,1.10925,3249.3101
17.01.2020 19:00:00.000,1.10926,1.10946,1.10905,1.10931,1984.41
17.01.2020 20:00:00.000,1.1093,1.10933,1.10913,1.10927,2591.7175
17.01.2020 21:00:00.000,1.10925,1.10928,1.10886,1.1089,2519.0701
17.01.2020 22:00:00.000,1.1089,1.1089,1.1089,1.1089,0
17.01.2020 23:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 00:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 01:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 02:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 03:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 04:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 05:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 06:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 07:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 08:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 09:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 10:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 11:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 12:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 13:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 14:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 15:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 16:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 17:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 18:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 19:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 20:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 21:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 22:00:00.000,1.1089,1.1089,1.1089,1.1089,0
18.01.2020 23:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 00:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 01:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 02:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 03:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 04:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 05:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 06:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 07:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 08:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 09:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 10:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 11:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 12:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 13:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 14:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 15:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 16:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 17:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 18:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 19:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 20:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 21:00:00.000,1.1089,1.1089,1.1089,1.1089,0
19.01.2020 22:00:00.000,1.1091,1.1093,1.1089,1.10904,1504.83
19.01.2020 23:00:00.000,1.10904,1.10948,1.10889,1.10946,1770.64
20.01.2020 00:00:00.000,1.10946,1.10985,1.10926,1.10928,3317.9399
20.01.2020 01:00:00.000,1.10929,1.10977,1.10924,1.10962,3108.1599
20.01.2020 02:00:00.000,1.10962,1.10974,1.10949,1.10971,1997.51
20.01.2020 03:00:00.000,1.1097,1.10989,1.10951,1.10959,1874.6899
20.01.2020 04:00:00.000,1.10959,1.10965,1.1094,1.10965,1627.39
20.01.2020 05:00:00.000,1.10965,1.10989,1.10949,1.10979,2252.6201
20.01.2020 06:00:00.000,1.10979,1.11011,1.10975,1.11005,2700.26
20.01.2020 07:00:00.000,1.11006,1.11023,1.10939,1.10943,7557.3198
20.01.2020 08:00:00.000,1.10943,1.10973,1.10886,1.1089,6466.9199
20.01.2020 09:00:00.000,1.1089,1.10914,1.10821,1.10896,7592.9399
20.01.2020 10:00:00.000,1.10895,1.10906,1.10829,1.10841,4749.2202
20.01.2020 11:00:00.000,1.1084,1.10882,1.1084,1.10856,4112.8101
20.01.2020 12:00:00.000,1.10857,1.10871,1.10827,1.10838,3116.0901
20.01.2020 13:00:00.000,1.10839,1.10855,1.10805,1.10835,5397.3999
20.01.2020 14:00:00.000,1.10834,1.10845,1.10792,1.1082,4452.3701
20.01.2020 15:00:00.000,1.10821,1.10852,1.10766,1.10827,5935.5498
20.01.2020 16:00:00.000,1.10828,1.1086,1.10811,1.10838,4151.8101
20.01.2020 17:00:00.000,1.10839,1.10867,1.10831,1.10834,4613.3398
20.01.2020 18:00:00.000,1.10833,1.10906,1.10822,1.1089,3029.7
20.01.2020 19:00:00.000,1.1089,1.1092,1.10875,1.10918,2357.55
20.01.2020 20:00:00.000,1.10918,1.10979,1.10913,1.10977,11623.9102
20.01.2020 21:00:00.000,1.10975,1.10979,1.10944,1.10944,2093.3701
20.01.2020 22:00:00.000,1.10934,1.10977,1.10934,1.10968,1843.74
20.01.2020 23:00:00.000,1.10968,1.10968,1.10933,1.10962,1622.5601
21.01.2020 00:00:00.000,1.10963,1.10968,1.10908,1.10923,1814
21.01.2020 01:00:00.000,1.10922,1.1093,1.10887,1.10905,4483.79
21.01.2020 02:00:00.000,1.10906,1.10964,1.10906,1.10957,2831.8101
21.01.2020 03:00:00.000,1.10958,1.10986,1.10941,1.10973,2989.6799
21.01.2020 04:00:00.000,1.10973,1.10993,1.10946,1.10992,1676.14
21.01.2020 05:00:00.000,1.10992,1.10993,1.1095,1.10952,1910.99
21.01.2020 06:00:00.000,1.10952,1.10973,1.10937,1.10942,3284.95
21.01.2020 07:00:00.000,1.10941,1.10967,1.10915,1.10921,6483.0298
21.01.2020 08:00:00.000,1.10922,1.10962,1.10864,1.10904,9857.2305
21.01.2020 09:00:00.000,1.10904,1.10935,1.10855,1.10905,8319.6504
21.01.2020 10:00:00.000,1.10907,1.11099,1.109,1.11038,9305.79
21.01.2020 11:00:00.000,1.11037,1.11101,1.11018,1.11055,8065.0098
21.01.2020 12:00:00.000,1.11054,1.11091,1.10997,1.11079,6749.3501
21.01.2020 13:00:00.000,1.11084,1.11179,1.11076,1.11136,11340.9502
21.01.2020 14:00:00.000,1.11136,1.11137,1.11015,1.1103,11935.1201
21.01.2020 15:00:00.000,1.11029,1.11037,1.10889,1.10977,11028.8398
21.01.2020 16:00:00.000,1.10976,1.10998,1.1092,1.10957,8103.3398
21.01.2020 17:00:00.000,1.10956,1.10964,1.10903,1.10917,3266.5601
21.01.2020 18:00:00.000,1.10916,1.1095,1.10895,1.10924,4438.9902
21.01.2020 19:00:00.000,1.10924,1.10952,1.10915,1.10948,3704.8101
21.01.2020 20:00:00.000,1.10949,1.10952,1.10872,1.10872,3704.6799
21.01.2020 21:00:00.000,1.10873,1.10881,1.10809,1.10819,4181.3252
21.01.2020 22:00:00.000,1.10816,1.10846,1.10815,1.10827,2127.155
21.01.2020 23:00:00.000,1.10827,1.10856,1.10825,1.10851,1663.24
22.01.2020 00:00:00.000,1.10851,1.10868,1.10821,1.10826,2341.98
22.01.2020 01:00:00.000,1.10826,1.10837,1.10776,1.10818,3127.53
22.01.2020 02:00:00.000,1.10818,1.10823,1.10773,1.10804,3258.6399
22.01.2020 03:00:00.000,1.10803,1.10839,1.10797,1.10815,2297.8101
22.01.2020 04:00:00.000,1.10814,1.1083,1.10807,1.10824,1329.9
22.01.2020 05:00:00.000,1.10825,1.10857,1.1082,1.10845,2196.04
22.01.2020 06:00:00.000,1.10845,1.10862,1.10808,1.10828,3010.78
22.01.2020 07:00:00.000,1.10829,1.1086,1.10753,1.10859,5796.8301
22.01.2020 08:00:00.000,1.10859,1.10859,1.10749,1.10815,8789.79
22.01.2020 09:00:00.000,1.10815,1.10927,1.1078,1.10908,7550.8999
22.01.2020 10:00:00.000,1.10908,1.10947,1.10858,1.10859,6746.1401
22.01.2020 11:00:00.000,1.1086,1.10879,1.1078,1.10787,8864.5996
22.01.2020 12:00:00.000,1.10787,1.10851,1.10771,1.10835,7940.6802
22.01.2020 13:00:00.000,1.10835,1.10912,1.10822,1.10896,8604.0801
22.01.2020 14:00:00.000,1.10897,1.10984,1.10726,1.10733,11664.2197
22.01.2020 15:00:00.000,1.1073,1.10781,1.107,1.10754,14630.6699
22.01.2020 16:00:00.000,1.10754,1.10912,1.10747,1.10846,8067.7998
22.01.2020 17:00:00.000,1.10847,1.10899,1.10839,1.10856,4946.6899
22.01.2020 18:00:00.000,1.10856,1.10871,1.10839,1.10869,2639.1399
22.01.2020 19:00:00.000,1.10868,1.10934,1.10866,1.10918,3599.8999
22.01.2020 20:00:00.000,1.10918,1.10929,1.10893,1.10927,3202.2498
22.01.2020 21:00:00.000,1.10929,1.10951,1.10912,1.1092,10929.7051
22.01.2020 22:00:00.000,1.1092,1.10954,1.10918,1.10932,890.78
22.01.2020 23:00:00.000,1.10931,1.10967,1.10928,1.10957,1761.96
23.01.2020 00:00:00.000,1.10956,1.10996,1.10797,1.10872,4112.6499
23.01.2020 01:00:00.000,1.10872,1.10897,1.10852,1.10892,4020.72
23.01.2020 02:00:00.000,1.10892,1.10914,1.10872,1.10895,3161.99
23.01.2020 03:00:00.000,1.10894,1.10898,1.10823,1.10827,2536.8401
23.01.2020 04:00:00.000,1.10827,1.10856,1.10809,1.10852,2182.5701
23.01.2020 05:00:00.000,1.10851,1.10853,1.10824,1.1083,2271.79
23.01.2020 06:00:00.000,1.10829,1.10851,1.10809,1.10851,2766.9399
23.01.2020 07:00:00.000,1.1085,1.10922,1.10849,1.10892,6367.0801
23.01.2020 08:00:00.000,1.10891,1.10896,1.10821,1.10837,9028.75
23.01.2020 09:00:00.000,1.10837,1.10867,1.1079,1.10843,7203.0498
23.01.2020 10:00:00.000,1.10844,1.10919,1.1082,1.10911,6655.4502
23.01.2020 11:00:00.000,1.10912,1.10948,1.10874,1.10903,5753.8999
23.01.2020 12:00:00.000,1.10904,1.10926,1.10844,1.10845,5546.2002
23.01.2020 13:00:00.000,1.10845,1.11087,1.10802,1.10866,27329.0195
23.01.2020 14:00:00.000,1.10867,1.10903,1.10599,1.10692,28324.3301
23.01.2020 15:00:00.000,1.10692,1.10716,1.10402,1.10462,22991.4004
23.01.2020 16:00:00.000,1.10459,1.10461,1.10362,1.10411,9854.4902
23.01.2020 17:00:00.000,1.1041,1.10518,1.10397,1.10509,5557.6401
23.01.2020 18:00:00.000,1.10509,1.10536,1.10484,1.10496,4671.0898
23.01.2020 19:00:00.000,1.10496,1.10559,1.10482,1.10553,3968.01
23.01.2020 20:00:00.000,1.10552,1.10577,1.10546,1.10555,2620.3999
23.01.2020 21:00:00.000,1.10556,1.10588,1.10542,1.10542,1266.1823
23.01.2020 22:00:00.000,1.10542,1.10582,1.10514,1.10553,1204.1925
23.01.2020 23:00:00.000,1.10554,1.10562,1.10537,1.10554,1045.54
24.01.2020 00:00:00.000,1.10554,1.10556,1.10506,1.10526,1963.13
24.01.2020 01:00:00.000,1.10527,1.10553,1.10518,1.10538,2192.3999
24.01.2020 02:00:00.000,1.10537,1.10538,1.10516,1.10528,2379.26
24.01.2020 03:00:00.000,1.1053,1.10531,1.10496,1.10504,1756.8199
24.01.2020 04:00:00.000,1.10503,1.10517,1.10486,1.10486,1796.75
24.01.2020 05:00:00.000,1.10487,1.10496,1.10465,1.10488,1976.35
24.01.2020 06:00:00.000,1.10487,1.10507,1.10447,1.10505,2466.52
24.01.2020 07:00:00.000,1.10503,1.10525,1.10426,1.10511,5433.5898
24.01.2020 08:00:00.000,1.10511,1.10617,1.10444,1.10469,11331.2197
24.01.2020 09:00:00.000,1.1047,1.10523,1.10337,1.10358,11927.7803
24.01.2020 10:00:00.000,1.10357,1.10397,1.10316,1.10374,8369.9102
24.01.2020 11:00:00.000,1.10374,1.10374,1.10281,1.10356,9374.8398
24.01.2020 12:00:00.000,1.10353,1.10368,1.10261,1.10277,4855.54
24.01.2020 13:00:00.000,1.10276,1.10391,1.10271,1.10387,8352.9697
24.01.2020 14:00:00.000,1.10389,1.10398,1.10287,1.10311,10190.7803
24.01.2020 15:00:00.000,1.10311,1.10361,1.1023,1.10247,14621.04
24.01.2020 16:00:00.000,1.10248,1.10278,1.10195,1.1025,8368.7002
24.01.2020 17:00:00.000,1.10249,1.10277,1.1022,1.10271,4380.6602
24.01.2020 18:00:00.000,1.10273,1.10296,1.10262,1.10279,3235.4199
24.01.2020 19:00:00.000,1.10279,1.10329,1.10274,1.10296,3354.71
24.01.2020 20:00:00.000,1.10295,1.10301,1.10257,1.10277,3110.22
24.01.2020 21:00:00.000,1.10276,1.10296,1.10209,1.10224,2319.6101
24.01.2020 22:00:00.000,1.10224,1.10224,1.10224,1.10224,0
24.01.2020 23:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 00:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 01:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 02:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 03:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 04:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 05:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 06:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 07:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 08:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 09:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 10:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 11:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 12:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 13:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 14:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 15:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 16:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 17:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 18:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 19:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 20:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 21:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 22:00:00.000,1.10224,1.10224,1.10224,1.10224,0
25.01.2020 23:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 00:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 01:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 02:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 03:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 04:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 05:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 06:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 07:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 08:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 09:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 10:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 11:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 12:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 13:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 14:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 15:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 16:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 17:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 18:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 19:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 20:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 21:00:00.000,1.10224,1.10224,1.10224,1.10224,0
26.01.2020 22:00:00.000,1.10318,1.10321,1.10246,1.10301,3898.9517
26.01.2020 23:00:00.000,1.10301,1.10343,1.10244,1.10245,7037.5698
27.01.2020 00:00:00.000,1.10245,1.10348,1.10245,1.10321,3564.8301
27.01.2020 01:00:00.000,1.10322,1.10345,1.10309,1.10336,1957.04
27.01.2020 02:00:00.000,1.10336,1.10358,1.10287,1.10289,1968.05
27.01.2020 03:00:00.000,1.1029,1.10301,1.10273,1.10281,1968.04
27.01.2020 04:00:00.000,1.10284,1.10291,1.10273,1.10277,1919.9301
27.01.2020 05:00:00.000,1.10276,1.10309,1.10266,1.10308,1270.71
27.01.2020 06:00:00.000,1.10307,1.10317,1.1026,1.10276,2454.4099
27.01.2020 07:00:00.000,1.10278,1.10375,1.10277,1.10345,6200.6699
27.01.2020 08:00:00.000,1.10347,1.10375,1.10253,1.10273,8252.5801
27.01.2020 09:00:00.000,1.10273,1.10277,1.10151,1.10208,12320.2998
27.01.2020 10:00:00.000,1.10209,1.10291,1.10182,1.1028,7110.6802
27.01.2020 11:00:00.000,1.10283,1.10288,1.10216,1.10244,6727.6602
27.01.2020 12:00:00.000,1.10245,1.10257,1.10201,1.10231,6451.0898
27.01.2020 13:00:00.000,1.10231,1.10315,1.10222,1.10271,9127.9805
27.01.2020 14:00:00.000,1.10271,1.10321,1.10154,1.10173,13155.9902
27.01.2020 15:00:00.000,1.10174,1.10234,1.10113,1.10124,11230.1396
27.01.2020 16:00:00.000,1.10124,1.10219,1.10096,1.10188,8411.3604
27.01.2020 17:00:00.000,1.10189,1.10193,1.10107,1.10152,5528.9302
27.01.2020 18:00:00.000,1.10153,1.10157,1.10128,1.10141,4329.4502
27.01.2020 19:00:00.000,1.1014,1.10174,1.10138,1.10162,3475.6799
27.01.2020 20:00:00.000,1.10162,1.10187,1.10156,1.10168,3906.1101
27.01.2020 21:00:00.000,1.1017,1.10202,1.10167,1.10184,1697.9301
27.01.2020 22:00:00.000,1.10185,1.102,1.10166,1.1018,2100.4299
27.01.2020 23:00:00.000,1.1018,1.10203,1.10179,1.10193,1464.62
28.01.2020 00:00:00.000,1.10193,1.10199,1.10172,1.10192,1676.59
28.01.2020 01:00:00.000,1.10192,1.10252,1.10192,1.10199,2988.29
28.01.2020 02:00:00.000,1.10198,1.10218,1.10177,1.10214,1809.42
28.01.2020 03:00:00.000,1.10213,1.10219,1.10189,1.10212,1313.24
28.01.2020 04:00:00.000,1.10212,1.10224,1.10201,1.10223,1764.01
28.01.2020 05:00:00.000,1.10222,1.1023,1.10216,1.10218,1541.73
28.01.2020 06:00:00.000,1.10217,1.10232,1.10182,1.10193,2467.6799
28.01.2020 07:00:00.000,1.10192,1.10192,1.10141,1.10167,4807.6299
28.01.2020 08:00:00.000,1.10167,1.10235,1.10126,1.10193,8460.7002
28.01.2020 09:00:00.000,1.10192,1.10216,1.10134,1.10167,10359.7803
28.01.2020 10:00:00.000,1.10167,1.10225,1.10148,1.10192,6594.4302
28.01.2020 11:00:00.000,1.10193,1.10195,1.10073,1.10105,6722.4102
28.01.2020 12:00:00.000,1.10107,1.10108,1.10022,1.10065,10931.2598
28.01.2020 13:00:00.000,1.10065,1.10096,1.1002,1.10053,9436.2803
28.01.2020 14:00:00.000,1.10053,1.10066,1.09999,1.10041,11316.4697
28.01.2020 15:00:00.000,1.10039,1.10057,1.09978,1.1,12038.5195
28.01.2020 16:00:00.000,1.10001,1.10105,1.09994,1.10074,7984.7402
28.01.2020 17:00:00.000,1.10072,1.10107,1.10025,1.1009,5280.6802
28.01.2020 18:00:00.000,1.10089,1.10144,1.10089,1.10122,4696.5801
28.01.2020 19:00:00.000,1.10122,1.10172,1.10113,1.10166,3107.22
28.01.2020 20:00:00.000,1.10165,1.10217,1.10165,1.10217,2075.2151
28.01.2020 21:00:00.000,1.10218,1.10228,1.10197,1.1022,1492.705
28.01.2020 22:00:00.000,1.10219,1.10246,1.10193,1.10219,2619.6699
28.01.2020 23:00:00.000,1.10217,1.10232,1.10207,1.1022,1397.8101
29.01.2020 00:00:00.000,1.1022,1.10276,1.10202,1.10226,2508.28
29.01.2020 01:00:00.000,1.10225,1.10227,1.10159,1.10165,3696.1899
29.01.2020 02:00:00.000,1.10165,1.10167,1.10149,1.10161,2414.99
29.01.2020 03:00:00.000,1.10161,1.1017,1.10127,1.10138,2118.8
29.01.2020 04:00:00.000,1.10139,1.10144,1.10125,1.10131,1554.1
29.01.2020 05:00:00.000,1.10131,1.10155,1.10112,1.10149,1682.6801
29.01.2020 06:00:00.000,1.10151,1.10165,1.10144,1.10147,2063.1699
29.01.2020 07:00:00.000,1.10148,1.10151,1.10027,1.10056,5841.5698
29.01.2020 08:00:00.000,1.10056,1.10074,1.09996,1.10021,8655.0996
29.01.2020 09:00:00.000,1.10022,1.10057,1.09945,1.10021,8392
29.01.2020 10:00:00.000,1.10021,1.10041,1.0998,1.10013,6002.8701
29.01.2020 11:00:00.000,1.10013,1.10023,1.09971,1.10015,4995.7998
29.01.2020 12:00:00.000,1.10015,1.10033,1.09969,1.09976,5184.5298
29.01.2020 13:00:00.000,1.09978,1.1001,1.09923,1.09924,8467.71
29.01.2020 14:00:00.000,1.09924,1.10028,1.09924,1.09959,10570.6201
29.01.2020 15:00:00.000,1.09959,1.10098,1.09943,1.0999,13052.0195
29.01.2020 16:00:00.000,1.0999,1.1005,1.09965,1.10037,7130.4399
29.01.2020 17:00:00.000,1.10038,1.10059,1.0999,1.10048,4931.2002
29.01.2020 18:00:00.000,1.10048,1.10055,1.1001,1.10013,3274.49
29.01.2020 19:00:00.000,1.10014,1.10207,1.09984,1.10202,5964.1401
29.01.2020 20:00:00.000,1.10204,1.10207,1.10041,1.10068,6646.52
29.01.2020 21:00:00.000,1.10067,1.10108,1.10016,1.10098,1883.87
29.01.2020 22:00:00.000,1.10097,1.10122,1.10076,1.10103,3931.0701
29.01.2020 23:00:00.000,1.10103,1.10179,1.1009,1.10138,1893.62
30.01.2020 00:00:00.000,1.10138,1.10171,1.10127,1.10129,6620.0698
30.01.2020 01:00:00.000,1.10129,1.10156,1.1011,1.10111,2648.73
30.01.2020 02:00:00.000,1.10111,1.10132,1.10111,1.10122,3990.6699
30.01.2020 03:00:00.000,1.1012,1.10157,1.10115,1.10151,2395.6899
30.01.2020 04:00:00.000,1.10151,1.10171,1.1015,1.10171,2256.1101
30.01.2020 05:00:00.000,1.10171,1.10172,1.10125,1.10134,1810.6899
30.01.2020 06:00:00.000,1.10133,1.10135,1.10097,1.10098,2756.6399
30.01.2020 07:00:00.000,1.10098,1.10151,1.10069,1.10116,6960.9199
30.01.2020 08:00:00.000,1.10116,1.10188,1.10096,1.10166,7852.8501
30.01.2020 09:00:00.000,1.10165,1.10212,1.10145,1.10189,7199.4702
